profileID;respID;qID;altID;obsID;type;processing;origin;image
1;241;2;1;3842;Special;Natural;Brazil Central Plateau;special.jpg
3;241;2;2;3842;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
15;241;2;3;3842;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
1;241;3;1;3843;Special;Natural;Brazil Central Plateau;special.jpg
15;241;3;2;3843;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
6;241;3;3;3843;Organic;Washed;Brazil Central Plateau;organic.jpg
4;241;4;1;3844;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
13;241;4;2;3844;Special;Washed;Colombia Cauca;special.jpg
14;241;4;3;3844;Organic;Washed;Colombia Cauca;organic.jpg
15;241;5;1;3845;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
7;241;5;2;3845;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
8;241;5;3;3845;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
4;241;6;1;3846;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
10;241;6;2;3846;Organic;Natural;Colombia Cauca;organic.jpg
6;241;6;3;3846;Organic;Washed;Brazil Central Plateau;organic.jpg
3;241;7;1;3847;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;241;7;2;3847;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
2;241;7;3;3847;Organic;Natural;Brazil Central Plateau;organic.jpg
8;241;8;1;3848;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;241;8;2;3848;Special;Washed;Brazil Central Plateau;special.jpg
11;241;8;3;3848;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
16;241;9;1;3849;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
6;241;9;2;3849;Organic;Washed;Brazil Central Plateau;organic.jpg
10;241;9;3;3849;Organic;Natural;Colombia Cauca;organic.jpg
4;241;10;1;3850;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
11;241;10;2;3850;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
5;241;10;3;3850;Special;Washed;Brazil Central Plateau;special.jpg
13;241;11;1;3851;Special;Washed;Colombia Cauca;special.jpg
8;241;11;2;3851;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;241;11;3;3851;Special;Washed;Brazil Central Plateau;special.jpg
16;241;12;1;3852;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
4;241;12;2;3852;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
2;241;12;3;3852;Organic;Natural;Brazil Central Plateau;organic.jpg
1;241;13;1;3853;Special;Natural;Brazil Central Plateau;special.jpg
16;241;13;2;3853;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
4;241;13;3;3853;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
10;241;14;1;3854;Organic;Natural;Colombia Cauca;organic.jpg
5;241;14;2;3854;Special;Washed;Brazil Central Plateau;special.jpg
8;241;14;3;3854;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
15;241;15;1;3855;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
11;241;15;2;3855;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
9;241;15;3;3855;Special;Natural;Colombia Cauca;special.jpg
16;241;16;1;3856;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
14;241;16;2;3856;Organic;Washed;Colombia Cauca;organic.jpg
15;241;16;3;3856;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
6;242;1;1;3857;Organic;Washed;Brazil Central Plateau;organic.jpg
4;242;1;2;3857;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
13;242;1;3;3857;Special;Washed;Colombia Cauca;special.jpg
16;242;2;1;3858;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
13;242;2;2;3858;Special;Washed;Colombia Cauca;special.jpg
6;242;2;3;3858;Organic;Washed;Brazil Central Plateau;organic.jpg
3;242;3;1;3859;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
5;242;3;2;3859;Special;Washed;Brazil Central Plateau;special.jpg
8;242;3;3;3859;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
7;242;4;1;3860;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
5;242;4;2;3860;Special;Washed;Brazil Central Plateau;special.jpg
1;242;4;3;3860;Special;Natural;Brazil Central Plateau;special.jpg
9;242;5;1;3861;Special;Natural;Colombia Cauca;special.jpg
6;242;5;2;3861;Organic;Washed;Brazil Central Plateau;organic.jpg
1;242;5;3;3861;Special;Natural;Brazil Central Plateau;special.jpg
11;242;6;1;3862;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
4;242;6;2;3862;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;242;6;3;3862;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;242;7;1;3863;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
11;242;7;2;3863;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
1;242;7;3;3863;Special;Natural;Brazil Central Plateau;special.jpg
10;242;8;1;3864;Organic;Natural;Colombia Cauca;organic.jpg
8;242;8;2;3864;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
1;242;8;3;3864;Special;Natural;Brazil Central Plateau;special.jpg
8;242;9;1;3865;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
15;242;9;2;3865;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
12;242;9;3;3865;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
7;242;10;1;3866;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
13;242;10;2;3866;Special;Washed;Colombia Cauca;special.jpg
8;242;10;3;3866;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;242;11;1;3867;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;242;11;2;3867;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
12;242;11;3;3867;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
9;242;12;1;3868;Special;Natural;Colombia Cauca;special.jpg
7;242;12;2;3868;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
16;242;12;3;3868;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
12;242;13;1;3869;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
7;242;13;2;3869;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
11;242;13;3;3869;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
14;242;14;1;3870;Organic;Washed;Colombia Cauca;organic.jpg
13;242;14;2;3870;Special;Washed;Colombia Cauca;special.jpg
11;242;14;3;3870;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
12;242;15;1;3871;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
13;242;15;2;3871;Special;Washed;Colombia Cauca;special.jpg
4;242;15;3;3871;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
2;242;16;1;3872;Organic;Natural;Brazil Central Plateau;organic.jpg
11;242;16;2;3872;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
1;242;16;3;3872;Special;Natural;Brazil Central Plateau;special.jpg
13;243;1;1;3873;Special;Washed;Colombia Cauca;special.jpg
4;243;1;2;3873;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
7;243;1;3;3873;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
13;243;2;1;3874;Special;Washed;Colombia Cauca;special.jpg
9;243;2;2;3874;Special;Natural;Colombia Cauca;special.jpg
6;243;2;3;3874;Organic;Washed;Brazil Central Plateau;organic.jpg
9;243;3;1;3875;Special;Natural;Colombia Cauca;special.jpg
13;243;3;2;3875;Special;Washed;Colombia Cauca;special.jpg
5;243;3;3;3875;Special;Washed;Brazil Central Plateau;special.jpg
11;243;4;1;3876;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
2;243;4;2;3876;Organic;Natural;Brazil Central Plateau;organic.jpg
5;243;4;3;3876;Special;Washed;Brazil Central Plateau;special.jpg
16;243;5;1;3877;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
11;243;5;2;3877;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
10;243;5;3;3877;Organic;Natural;Colombia Cauca;organic.jpg
7;243;6;1;3878;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
6;243;6;2;3878;Organic;Washed;Brazil Central Plateau;organic.jpg
8;243;6;3;3878;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
14;243;7;1;3879;Organic;Washed;Colombia Cauca;organic.jpg
4;243;7;2;3879;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
16;243;7;3;3879;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
15;243;8;1;3880;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
8;243;8;2;3880;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
10;243;8;3;3880;Organic;Natural;Colombia Cauca;organic.jpg
15;243;9;1;3881;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
13;243;9;2;3881;Special;Washed;Colombia Cauca;special.jpg
9;243;9;3;3881;Special;Natural;Colombia Cauca;special.jpg
5;243;10;1;3882;Special;Washed;Brazil Central Plateau;special.jpg
6;243;10;2;3882;Organic;Washed;Brazil Central Plateau;organic.jpg
13;243;10;3;3882;Special;Washed;Colombia Cauca;special.jpg
4;243;11;1;3883;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
7;243;11;2;3883;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
12;243;11;3;3883;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
10;243;12;1;3884;Organic;Natural;Colombia Cauca;organic.jpg
15;243;12;2;3884;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
9;243;12;3;3884;Special;Natural;Colombia Cauca;special.jpg
14;243;13;1;3885;Organic;Washed;Colombia Cauca;organic.jpg
9;243;13;2;3885;Special;Natural;Colombia Cauca;special.jpg
15;243;13;3;3885;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
8;243;14;1;3886;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;243;14;2;3886;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
15;243;14;3;3886;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
15;243;15;1;3887;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
1;243;15;2;3887;Special;Natural;Brazil Central Plateau;special.jpg
6;243;15;3;3887;Organic;Washed;Brazil Central Plateau;organic.jpg
6;243;16;1;3888;Organic;Washed;Brazil Central Plateau;organic.jpg
7;243;16;2;3888;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
3;243;16;3;3888;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;244;1;1;3889;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
11;244;1;2;3889;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
16;244;1;3;3889;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
4;244;2;1;3890;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
11;244;2;2;3890;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
13;244;2;3;3890;Special;Washed;Colombia Cauca;special.jpg
11;244;3;1;3891;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
10;244;3;2;3891;Organic;Natural;Colombia Cauca;organic.jpg
7;244;3;3;3891;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
3;244;4;1;3892;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;244;4;2;3892;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
7;244;4;3;3892;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
8;244;5;1;3893;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
7;244;5;2;3893;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
11;244;5;3;3893;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
7;244;6;1;3894;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
13;244;6;2;3894;Special;Washed;Colombia Cauca;special.jpg
6;244;6;3;3894;Organic;Washed;Brazil Central Plateau;organic.jpg
7;244;7;1;3895;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
2;244;7;2;3895;Organic;Natural;Brazil Central Plateau;organic.jpg
9;244;7;3;3895;Special;Natural;Colombia Cauca;special.jpg
16;244;8;1;3896;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
8;244;8;2;3896;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
6;244;8;3;3896;Organic;Washed;Brazil Central Plateau;organic.jpg
1;244;9;1;3897;Special;Natural;Brazil Central Plateau;special.jpg
3;244;9;2;3897;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;244;9;3;3897;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
9;244;10;1;3898;Special;Natural;Colombia Cauca;special.jpg
8;244;10;2;3898;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
13;244;10;3;3898;Special;Washed;Colombia Cauca;special.jpg
7;244;11;1;3899;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
12;244;11;2;3899;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
6;244;11;3;3899;Organic;Washed;Brazil Central Plateau;organic.jpg
16;244;12;1;3900;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
2;244;12;2;3900;Organic;Natural;Brazil Central Plateau;organic.jpg
5;244;12;3;3900;Special;Washed;Brazil Central Plateau;special.jpg
13;244;13;1;3901;Special;Washed;Colombia Cauca;special.jpg
5;244;13;2;3901;Special;Washed;Brazil Central Plateau;special.jpg
9;244;13;3;3901;Special;Natural;Colombia Cauca;special.jpg
4;244;14;1;3902;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
3;244;14;2;3902;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
12;244;14;3;3902;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
10;244;15;1;3903;Organic;Natural;Colombia Cauca;organic.jpg
6;244;15;2;3903;Organic;Washed;Brazil Central Plateau;organic.jpg
11;244;15;3;3903;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
8;244;16;1;3904;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
4;244;16;2;3904;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
6;244;16;3;3904;Organic;Washed;Brazil Central Plateau;organic.jpg
7;245;1;1;3905;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
8;245;1;2;3905;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;245;1;3;3905;Special;Washed;Brazil Central Plateau;special.jpg
11;245;2;1;3906;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
2;245;2;2;3906;Organic;Natural;Brazil Central Plateau;organic.jpg
12;245;2;3;3906;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
2;245;3;1;3907;Organic;Natural;Brazil Central Plateau;organic.jpg
7;245;3;2;3907;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
10;245;3;3;3907;Organic;Natural;Colombia Cauca;organic.jpg
1;245;4;1;3908;Special;Natural;Brazil Central Plateau;special.jpg
6;245;4;2;3908;Organic;Washed;Brazil Central Plateau;organic.jpg
5;245;4;3;3908;Special;Washed;Brazil Central Plateau;special.jpg
1;245;5;1;3909;Special;Natural;Brazil Central Plateau;special.jpg
12;245;5;2;3909;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
6;245;5;3;3909;Organic;Washed;Brazil Central Plateau;organic.jpg
1;245;6;1;3910;Special;Natural;Brazil Central Plateau;special.jpg
2;245;6;2;3910;Organic;Natural;Brazil Central Plateau;organic.jpg
16;245;6;3;3910;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
16;245;7;1;3911;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
2;245;7;2;3911;Organic;Natural;Brazil Central Plateau;organic.jpg
4;245;7;3;3911;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
16;245;8;1;3912;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
15;245;8;2;3912;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
2;245;8;3;3912;Organic;Natural;Brazil Central Plateau;organic.jpg
4;245;9;1;3913;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
12;245;9;2;3913;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
5;245;9;3;3913;Special;Washed;Brazil Central Plateau;special.jpg
16;245;10;1;3914;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
11;245;10;2;3914;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
4;245;10;3;3914;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
8;245;11;1;3915;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
7;245;11;2;3915;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
9;245;11;3;3915;Special;Natural;Colombia Cauca;special.jpg
3;245;12;1;3916;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
8;245;12;2;3916;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;245;12;3;3916;Special;Washed;Brazil Central Plateau;special.jpg
9;245;13;1;3917;Special;Natural;Colombia Cauca;special.jpg
14;245;13;2;3917;Organic;Washed;Colombia Cauca;organic.jpg
16;245;13;3;3917;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
13;245;14;1;3918;Special;Washed;Colombia Cauca;special.jpg
6;245;14;2;3918;Organic;Washed;Brazil Central Plateau;organic.jpg
8;245;14;3;3918;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
6;245;15;1;3919;Organic;Washed;Brazil Central Plateau;organic.jpg
10;245;15;2;3919;Organic;Natural;Colombia Cauca;organic.jpg
9;245;15;3;3919;Special;Natural;Colombia Cauca;special.jpg
16;245;16;1;3920;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
2;245;16;2;3920;Organic;Natural;Brazil Central Plateau;organic.jpg
10;245;16;3;3920;Organic;Natural;Colombia Cauca;organic.jpg
6;246;1;1;3921;Organic;Washed;Brazil Central Plateau;organic.jpg
10;246;1;2;3921;Organic;Natural;Colombia Cauca;organic.jpg
5;246;1;3;3921;Special;Washed;Brazil Central Plateau;special.jpg
8;246;2;1;3922;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;246;2;2;3922;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
5;246;2;3;3922;Special;Washed;Brazil Central Plateau;special.jpg
11;246;3;1;3923;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
2;246;3;2;3923;Organic;Natural;Brazil Central Plateau;organic.jpg
10;246;3;3;3923;Organic;Natural;Colombia Cauca;organic.jpg
5;246;4;1;3924;Special;Washed;Brazil Central Plateau;special.jpg
1;246;4;2;3924;Special;Natural;Brazil Central Plateau;special.jpg
13;246;4;3;3924;Special;Washed;Colombia Cauca;special.jpg
10;246;5;1;3925;Organic;Natural;Colombia Cauca;organic.jpg
2;246;5;2;3925;Organic;Natural;Brazil Central Plateau;organic.jpg
16;246;5;3;3925;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
13;246;6;1;3926;Special;Washed;Colombia Cauca;special.jpg
4;246;6;2;3926;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
8;246;6;3;3926;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;246;7;1;3927;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
2;246;7;2;3927;Organic;Natural;Brazil Central Plateau;organic.jpg
14;246;7;3;3927;Organic;Washed;Colombia Cauca;organic.jpg
6;246;8;1;3928;Organic;Washed;Brazil Central Plateau;organic.jpg
7;246;8;2;3928;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
16;246;8;3;3928;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
1;246;9;1;3929;Special;Natural;Brazil Central Plateau;special.jpg
2;246;9;2;3929;Organic;Natural;Brazil Central Plateau;organic.jpg
4;246;9;3;3929;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
5;246;10;1;3930;Special;Washed;Brazil Central Plateau;special.jpg
14;246;10;2;3930;Organic;Washed;Colombia Cauca;organic.jpg
10;246;10;3;3930;Organic;Natural;Colombia Cauca;organic.jpg
2;246;11;1;3931;Organic;Natural;Brazil Central Plateau;organic.jpg
15;246;11;2;3931;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
13;246;11;3;3931;Special;Washed;Colombia Cauca;special.jpg
8;246;12;1;3932;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;246;12;2;3932;Special;Washed;Brazil Central Plateau;special.jpg
2;246;12;3;3932;Organic;Natural;Brazil Central Plateau;organic.jpg
16;246;13;1;3933;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
4;246;13;2;3933;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
14;246;13;3;3933;Organic;Washed;Colombia Cauca;organic.jpg
13;246;14;1;3934;Special;Washed;Colombia Cauca;special.jpg
10;246;14;2;3934;Organic;Natural;Colombia Cauca;organic.jpg
9;246;14;3;3934;Special;Natural;Colombia Cauca;special.jpg
7;246;15;1;3935;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
14;246;15;2;3935;Organic;Washed;Colombia Cauca;organic.jpg
2;246;15;3;3935;Organic;Natural;Brazil Central Plateau;organic.jpg
14;246;16;1;3936;Organic;Washed;Colombia Cauca;organic.jpg
12;246;16;2;3936;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
4;246;16;3;3936;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
8;247;1;1;3937;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
16;247;1;2;3937;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
7;247;1;3;3937;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
2;247;2;1;3938;Organic;Natural;Brazil Central Plateau;organic.jpg
14;247;2;2;3938;Organic;Washed;Colombia Cauca;organic.jpg
8;247;2;3;3938;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
13;247;3;1;3939;Special;Washed;Colombia Cauca;special.jpg
16;247;3;2;3939;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
9;247;3;3;3939;Special;Natural;Colombia Cauca;special.jpg
8;247;4;1;3940;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
15;247;4;2;3940;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
14;247;4;3;3940;Organic;Washed;Colombia Cauca;organic.jpg
7;247;5;1;3941;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
2;247;5;2;3941;Organic;Natural;Brazil Central Plateau;organic.jpg
3;247;5;3;3941;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
2;247;6;1;3942;Organic;Natural;Brazil Central Plateau;organic.jpg
12;247;6;2;3942;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
9;247;6;3;3942;Special;Natural;Colombia Cauca;special.jpg
15;247;7;1;3943;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
1;247;7;2;3943;Special;Natural;Brazil Central Plateau;special.jpg
4;247;7;3;3943;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
